MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8376.0,n/e,6971.0,1279.0,n/e,n/e,n/e,n/e,3211.0,2022-04-03,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9080.0,n/e,6971.0,1317.0,n/e,n/e,n/e,n/e,2666.0,2022-04-03,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9687.0,n/e,6972.0,1343.0,n/e,n/e,n/e,n/e,2057.0,2022-04-03,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9796.0,n/e,6971.0,1330.0,n/e,n/e,n/e,n/e,1801.0,2022-04-03,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9857.0,n/e,6971.0,1310.0,n/e,n/e,n/e,n/e,1782.0,2022-04-03,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9773.0,n/e,6972.0,1306.0,n/e,n/e,n/e,n/e,1883.0,2022-04-03,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9610.0,n/e,6973.0,1292.0,n/e,n/e,n/e,n/e,2128.0,2022-04-03,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9508.0,n/e,6973.0,1281.0,n/e,n/e,n/e,n/e,2319.0,2022-04-03,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9518.0,n/e,6973.0,1292.0,n/e,n/e,n/e,n/e,2523.0,2022-04-03,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9464.0,n/e,6973.0,1298.0,n/e,n/e,n/e,n/e,2656.0,2022-04-03,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9881.0,n/e,6972.0,1290.0,n/e,n/e,n/e,n/e,2687.0,2022-04-03,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10224.0,n/e,6972.0,1317.0,n/e,n/e,n/e,n/e,2684.0,2022-04-03,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10288.0,n/e,6972.0,1318.0,n/e,n/e,n/e,n/e,2787.0,2022-04-03,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10228.0,n/e,6972.0,1313.0,n/e,n/e,n/e,n/e,2878.0,2022-04-03,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10025.0,n/e,6973.0,1288.0,n/e,n/e,n/e,n/e,3052.0,2022-04-03,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9366.0,n/e,6973.0,1255.0,n/e,n/e,n/e,n/e,3105.0,2022-04-03,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8998.0,n/e,6910.0,1249.0,n/e,n/e,n/e,n/e,3085.0,2022-04-03,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8644.0,n/e,6974.0,1173.0,n/e,n/e,n/e,n/e,3127.0,2022-04-04,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8196.0,n/e,6975.0,1165.0,n/e,n/e,n/e,n/e,3097.0,2022-04-04,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8049.0,n/e,6974.0,1184.0,n/e,n/e,n/e,n/e,3062.0,2022-04-04,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8184.0,n/e,6975.0,1181.0,n/e,n/e,n/e,n/e,3147.0,2022-04-04,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8526.0,n/e,6975.0,1190.0,n/e,n/e,n/e,n/e,3246.0,2022-04-04,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9084.0,n/e,6975.0,1263.0,n/e,n/e,n/e,n/e,3277.0,2022-04-04,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10109.0,n/e,6973.0,1369.0,n/e,n/e,n/e,n/e,3339.0,2022-04-04,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10001.0,n/e,6974.0,1404.0,n/e,n/e,n/e,n/e,3265.0,2022-04-04,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10177.0,n/e,6976.0,1409.0,n/e,n/e,n/e,n/e,3219.0,2022-04-04,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10059.0,n/e,6975.0,1412.0,n/e,n/e,n/e,n/e,3238.0,2022-04-04,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9903.0,n/e,6977.0,1369.0,n/e,n/e,n/e,n/e,3292.0,2022-04-04,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9774.0,n/e,6975.0,1405.0,n/e,n/e,n/e,n/e,3293.0,2022-04-04,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9524.0,n/e,6974.0,1378.0,n/e,n/e,n/e,n/e,3358.0,2022-04-04,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9179.0,n/e,6974.0,1360.0,n/e,n/e,n/e,n/e,3439.0,2022-04-04,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9126.0,n/e,6969.0,1333.0,n/e,n/e,n/e,n/e,3572.0,2022-04-04,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8992.0,n/e,6966.0,1332.0,n/e,n/e,n/e,n/e,3722.0,2022-04-04,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9190.0,n/e,6966.0,1314.0,n/e,n/e,n/e,n/e,3954.0,2022-04-04,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9778.0,n/e,6962.0,1282.0,n/e,n/e,n/e,n/e,4269.0,2022-04-04,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9954.0,n/e,6968.0,1247.0,n/e,n/e,n/e,n/e,4515.0,2022-04-04,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10072.0,n/e,6968.0,1252.0,n/e,n/e,n/e,n/e,4813.0,2022-04-04,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9949.0,n/e,6969.0,1232.0,n/e,n/e,n/e,n/e,5101.0,2022-04-04,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9623.0,n/e,6969.0,1211.0,n/e,n/e,n/e,n/e,5490.0,2022-04-04,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8868.0,n/e,6969.0,1194.0,n/e,n/e,n/e,n/e,5884.0,2022-04-04,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8381.0,n/e,6912.0,1137.0,n/e,n/e,n/e,n/e,6120.0,2022-04-04,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5856.0,n/e,6972.0,1012.0,n/e,n/e,n/e,n/e,6454.0,2022-04-05,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5500.0,n/e,6972.0,993.0,n/e,n/e,n/e,n/e,6434.0,2022-04-05,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5433.0,n/e,6973.0,994.0,n/e,n/e,n/e,n/e,6365.0,2022-04-05,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5464.0,n/e,6972.0,1003.0,n/e,n/e,n/e,n/e,6374.0,2022-04-05,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5704.0,n/e,6972.0,1073.0,n/e,n/e,n/e,n/e,6378.0,2022-04-05,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7036.0,n/e,6971.0,1166.0,n/e,n/e,n/e,n/e,6415.0,2022-04-05,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8165.0,n/e,6971.0,1283.0,n/e,n/e,n/e,n/e,6493.0,2022-04-05,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8447.0,n/e,6973.0,1329.0,n/e,n/e,n/e,n/e,6103.0,2022-04-05,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8487.0,n/e,6974.0,1341.0,n/e,n/e,n/e,n/e,5842.0,2022-04-05,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8316.0,n/e,6976.0,1385.0,n/e,n/e,n/e,n/e,5805.0,2022-04-05,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8118.0,n/e,6973.0,1406.0,n/e,n/e,n/e,n/e,5760.0,2022-04-05,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7841.0,n/e,6970.0,1425.0,n/e,n/e,n/e,n/e,5890.0,2022-04-05,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7510.0,n/e,6970.0,1415.0,n/e,n/e,n/e,n/e,6114.0,2022-04-05,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7224.0,n/e,6970.0,1375.0,n/e,n/e,n/e,n/e,6459.0,2022-04-05,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7156.0,n/e,6969.0,1306.0,n/e,n/e,n/e,n/e,6796.0,2022-04-05,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7157.0,n/e,6969.0,1295.0,n/e,n/e,n/e,n/e,7062.0,2022-04-05,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7103.0,n/e,6968.0,1282.0,n/e,n/e,n/e,n/e,7253.0,2022-04-05,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7167.0,n/e,6971.0,1336.0,n/e,n/e,n/e,n/e,7140.0,2022-04-05,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7358.0,n/e,6972.0,1424.0,n/e,n/e,n/e,n/e,6852.0,2022-04-05,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7524.0,n/e,6973.0,1407.0,n/e,n/e,n/e,n/e,6553.0,2022-04-05,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7506.0,n/e,6974.0,1410.0,n/e,n/e,n/e,n/e,6518.0,2022-04-05,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7233.0,n/e,6974.0,1393.0,n/e,n/e,n/e,n/e,6347.0,2022-04-05,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6768.0,n/e,6974.0,1254.0,n/e,n/e,n/e,n/e,6540.0,2022-04-05,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6465.0,n/e,6917.0,1136.0,n/e,n/e,n/e,n/e,6575.0,2022-04-05,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6254.0,n/e,6973.0,1097.0,n/e,n/e,n/e,n/e,6443.0,2022-04-06,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6080.0,n/e,6973.0,1077.0,n/e,n/e,n/e,n/e,6437.0,2022-04-06,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6051.0,n/e,6958.0,1085.0,n/e,n/e,n/e,n/e,6456.0,2022-04-06,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6002.0,n/e,6959.0,1099.0,n/e,n/e,n/e,n/e,6534.0,2022-04-06,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6245.0,n/e,6960.0,1171.0,n/e,n/e,n/e,n/e,6595.0,2022-04-06,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6249.0,n/e,6959.0,1351.0,n/e,n/e,n/e,n/e,6523.0,2022-04-06,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6549.0,n/e,6958.0,1497.0,n/e,n/e,n/e,n/e,6365.0,2022-04-06,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6965.0,n/e,6957.0,1484.0,n/e,n/e,n/e,n/e,6106.0,2022-04-06,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7163.0,n/e,6958.0,1494.0,n/e,n/e,n/e,n/e,5520.0,2022-04-06,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7323.0,n/e,6957.0,1506.0,n/e,n/e,n/e,n/e,5041.0,2022-04-06,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7282.0,n/e,6957.0,1511.0,n/e,n/e,n/e,n/e,4800.0,2022-04-06,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7182.0,n/e,6955.0,1469.0,n/e,n/e,n/e,n/e,4670.0,2022-04-06,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7330.0,n/e,6957.0,1433.0,n/e,n/e,n/e,n/e,4457.0,2022-04-06,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7453.0,n/e,6955.0,1388.0,n/e,n/e,n/e,n/e,4169.0,2022-04-06,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7672.0,n/e,6956.0,1348.0,n/e,n/e,n/e,n/e,3763.0,2022-04-06,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7764.0,n/e,6957.0,1334.0,n/e,n/e,n/e,n/e,3763.0,2022-04-06,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8004.0,n/e,6958.0,1327.0,n/e,n/e,n/e,n/e,3624.0,2022-04-06,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8490.0,n/e,6959.0,1373.0,n/e,n/e,n/e,n/e,3215.0,2022-04-06,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8812.0,n/e,6959.0,1368.0,n/e,n/e,n/e,n/e,2938.0,2022-04-06,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9096.0,n/e,6956.0,1363.0,n/e,n/e,n/e,n/e,2829.0,2022-04-06,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9240.0,n/e,6955.0,1364.0,n/e,n/e,n/e,n/e,2973.0,2022-04-06,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9265.0,n/e,6955.0,1306.0,n/e,n/e,n/e,n/e,3096.0,2022-04-06,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9167.0,n/e,6956.0,1211.0,n/e,n/e,n/e,n/e,3095.0,2022-04-06,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8874.0,n/e,6901.0,1133.0,n/e,n/e,n/e,n/e,3000.0,2022-04-06,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9355.0,n/e,6957.0,1077.0,n/e,n/e,n/e,n/e,2832.0,2022-04-07,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9325.0,n/e,6957.0,1078.0,n/e,n/e,n/e,n/e,2678.0,2022-04-07,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9231.0,n/e,6959.0,1077.0,n/e,n/e,n/e,n/e,2494.0,2022-04-07,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9387.0,n/e,6959.0,1099.0,n/e,n/e,n/e,n/e,2358.0,2022-04-07,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9383.0,n/e,6958.0,1122.0,n/e,n/e,n/e,n/e,2230.0,2022-04-07,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9655.0,n/e,6959.0,1184.0,n/e,n/e,n/e,n/e,2243.0,2022-04-07,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9964.0,n/e,6958.0,1283.0,n/e,n/e,n/e,n/e,2138.0,2022-04-07,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10478.0,n/e,6959.0,1273.0,n/e,n/e,n/e,n/e,2113.0,2022-04-07,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10532.0,n/e,6960.0,1269.0,n/e,n/e,n/e,n/e,2107.0,2022-04-07,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10503.0,n/e,6966.0,1264.0,n/e,n/e,n/e,n/e,2255.0,2022-04-07,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10369.0,n/e,6965.0,1303.0,n/e,n/e,n/e,n/e,2361.0,2022-04-07,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10265.0,n/e,6967.0,1298.0,n/e,n/e,n/e,n/e,2598.0,2022-04-07,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10153.0,n/e,6966.0,1305.0,n/e,n/e,n/e,n/e,2911.0,2022-04-07,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10064.0,n/e,6964.0,1294.0,n/e,n/e,n/e,n/e,3275.0,2022-04-07,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9883.0,n/e,6964.0,1315.0,n/e,n/e,n/e,n/e,3531.0,2022-04-07,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9844.0,n/e,6961.0,1306.0,n/e,n/e,n/e,n/e,3659.0,2022-04-07,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9642.0,n/e,6960.0,1318.0,n/e,n/e,n/e,n/e,3726.0,2022-04-07,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9595.0,n/e,6957.0,1308.0,n/e,n/e,n/e,n/e,3755.0,2022-04-07,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9736.0,n/e,6958.0,1306.0,n/e,n/e,n/e,n/e,3758.0,2022-04-07,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10144.0,n/e,6956.0,1301.0,n/e,n/e,n/e,n/e,3839.0,2022-04-07,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9948.0,n/e,6955.0,1281.0,n/e,n/e,n/e,n/e,4115.0,2022-04-07,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9264.0,n/e,6955.0,1207.0,n/e,n/e,n/e,n/e,4440.0,2022-04-07,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8470.0,n/e,6957.0,1110.0,n/e,n/e,n/e,n/e,4588.0,2022-04-07,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7371.0,n/e,6905.0,1050.0,n/e,n/e,n/e,n/e,4895.0,2022-04-07,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4949.0,n/e,6959.0,1030.0,n/e,n/e,n/e,n/e,5345.0,2022-04-08,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4512.0,n/e,6959.0,1032.0,n/e,n/e,n/e,n/e,5699.0,2022-04-08,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4088.0,n/e,6960.0,1023.0,n/e,n/e,n/e,n/e,6315.0,2022-04-08,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4024.0,n/e,6958.0,1033.0,n/e,n/e,n/e,n/e,7094.0,2022-04-08,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4396.0,n/e,6960.0,1034.0,n/e,n/e,n/e,n/e,7902.0,2022-04-08,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5246.0,n/e,6959.0,1119.0,n/e,n/e,n/e,n/e,8338.0,2022-04-08,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6004.0,n/e,6960.0,1208.0,n/e,n/e,n/e,n/e,8680.0,2022-04-08,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6301.0,n/e,6961.0,1256.0,n/e,n/e,n/e,n/e,8918.0,2022-04-08,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6123.0,n/e,6961.0,1269.0,n/e,n/e,n/e,n/e,9033.0,2022-04-08,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5903.0,n/e,6960.0,1312.0,n/e,n/e,n/e,n/e,9185.0,2022-04-08,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5749.0,n/e,6958.0,1310.0,n/e,n/e,n/e,n/e,9369.0,2022-04-08,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5659.0,n/e,6959.0,1296.0,n/e,n/e,n/e,n/e,9470.0,2022-04-08,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5569.0,n/e,6958.0,1311.0,n/e,n/e,n/e,n/e,9348.0,2022-04-08,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5406.0,n/e,6958.0,1268.0,n/e,n/e,n/e,n/e,9234.0,2022-04-08,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5347.0,n/e,6958.0,1292.0,n/e,n/e,n/e,n/e,8906.0,2022-04-08,SE
