MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10457.0,n/e,5719.0,1053.0,n/e,n/e,n/e,n/e,2434.0,2022-11-17,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10784.0,n/e,5719.0,1031.0,n/e,n/e,n/e,n/e,2550.0,2022-11-17,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10845.0,n/e,5720.0,1031.0,n/e,n/e,n/e,n/e,2688.0,2022-11-17,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10692.0,n/e,5720.0,1001.0,n/e,n/e,n/e,n/e,2803.0,2022-11-17,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10525.0,n/e,5718.0,987.0,n/e,n/e,n/e,n/e,2873.0,2022-11-17,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10288.0,n/e,5717.0,970.0,n/e,n/e,n/e,n/e,2929.0,2022-11-17,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9765.0,n/e,5719.0,911.0,n/e,n/e,n/e,n/e,2950.0,2022-11-17,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9569.0,n/e,5718.0,859.0,n/e,n/e,n/e,n/e,2887.0,2022-11-17,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9089.0,n/e,5719.0,832.0,n/e,n/e,n/e,n/e,2752.0,2022-11-17,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8561.0,n/e,5719.0,880.0,n/e,n/e,n/e,n/e,2659.0,2022-11-18,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8480.0,n/e,5719.0,877.0,n/e,n/e,n/e,n/e,2618.0,2022-11-18,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8438.0,n/e,5720.0,861.0,n/e,n/e,n/e,n/e,2621.0,2022-11-18,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8382.0,n/e,5720.0,865.0,n/e,n/e,n/e,n/e,2663.0,2022-11-18,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8680.0,n/e,5720.0,906.0,n/e,n/e,n/e,n/e,2673.0,2022-11-18,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9054.0,n/e,5721.0,976.0,n/e,n/e,n/e,n/e,2669.0,2022-11-18,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9755.0,n/e,5720.0,1109.0,n/e,n/e,n/e,n/e,2632.0,2022-11-18,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10724.0,n/e,5719.0,1175.0,n/e,n/e,n/e,n/e,2573.0,2022-11-18,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11098.0,n/e,5720.0,1174.0,n/e,n/e,n/e,n/e,2437.0,2022-11-18,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11145.0,n/e,5720.0,1190.0,n/e,n/e,n/e,n/e,2443.0,2022-11-18,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11029.0,n/e,5719.0,1199.0,n/e,n/e,n/e,n/e,2540.0,2022-11-18,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11037.0,n/e,5720.0,1216.0,n/e,n/e,n/e,n/e,2540.0,2022-11-18,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11120.0,n/e,5720.0,1230.0,n/e,n/e,n/e,n/e,2564.0,2022-11-18,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11091.0,n/e,5721.0,1222.0,n/e,n/e,n/e,n/e,2531.0,2022-11-18,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11142.0,n/e,5721.0,1208.0,n/e,n/e,n/e,n/e,2471.0,2022-11-18,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11165.0,n/e,5720.0,1208.0,n/e,n/e,n/e,n/e,2600.0,2022-11-18,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11345.0,n/e,5719.0,1244.0,n/e,n/e,n/e,n/e,2625.0,2022-11-18,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11392.0,n/e,5719.0,1214.0,n/e,n/e,n/e,n/e,2724.0,2022-11-18,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11058.0,n/e,5721.0,1232.0,n/e,n/e,n/e,n/e,2840.0,2022-11-18,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10963.0,n/e,5721.0,1214.0,n/e,n/e,n/e,n/e,2900.0,2022-11-18,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10797.0,n/e,5721.0,1145.0,n/e,n/e,n/e,n/e,2817.0,2022-11-18,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10495.0,n/e,5722.0,1116.0,n/e,n/e,n/e,n/e,2725.0,2022-11-18,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10303.0,n/e,5722.0,1082.0,n/e,n/e,n/e,n/e,2668.0,2022-11-18,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9898.0,n/e,5723.0,1085.0,n/e,n/e,n/e,n/e,2687.0,2022-11-18,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9069.0,n/e,5722.0,1104.0,n/e,n/e,n/e,n/e,2981.0,2022-11-19,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8710.0,n/e,5723.0,1112.0,n/e,n/e,n/e,n/e,3115.0,2022-11-19,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8267.0,n/e,5723.0,1124.0,n/e,n/e,n/e,n/e,3246.0,2022-11-19,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8104.0,n/e,5724.0,1143.0,n/e,n/e,n/e,n/e,3470.0,2022-11-19,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8112.0,n/e,5746.0,1148.0,n/e,n/e,n/e,n/e,3526.0,2022-11-19,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8164.0,n/e,5746.0,1152.0,n/e,n/e,n/e,n/e,3643.0,2022-11-19,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8216.0,n/e,5746.0,1204.0,n/e,n/e,n/e,n/e,3747.0,2022-11-19,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8457.0,n/e,5746.0,1235.0,n/e,n/e,n/e,n/e,3830.0,2022-11-19,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8626.0,n/e,5746.0,1244.0,n/e,n/e,n/e,n/e,3824.0,2022-11-19,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8801.0,n/e,5746.0,1264.0,n/e,n/e,n/e,n/e,3844.0,2022-11-19,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8890.0,n/e,5746.0,1288.0,n/e,n/e,n/e,n/e,3859.0,2022-11-19,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8922.0,n/e,5746.0,1295.0,n/e,n/e,n/e,n/e,3837.0,2022-11-19,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8957.0,n/e,5746.0,1295.0,n/e,n/e,n/e,n/e,3768.0,2022-11-19,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8967.0,n/e,5746.0,1298.0,n/e,n/e,n/e,n/e,3708.0,2022-11-19,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9368.0,n/e,5746.0,1305.0,n/e,n/e,n/e,n/e,3650.0,2022-11-19,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9471.0,n/e,5746.0,1281.0,n/e,n/e,n/e,n/e,3595.0,2022-11-19,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9540.0,n/e,5650.0,1335.0,n/e,n/e,n/e,n/e,3492.0,2022-11-19,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9585.0,n/e,5650.0,1331.0,n/e,n/e,n/e,n/e,3395.0,2022-11-19,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9668.0,n/e,5746.0,1350.0,n/e,n/e,n/e,n/e,3229.0,2022-11-19,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9730.0,n/e,5746.0,1349.0,n/e,n/e,n/e,n/e,3053.0,2022-11-19,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9561.0,n/e,5746.0,1347.0,n/e,n/e,n/e,n/e,2815.0,2022-11-19,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9295.0,n/e,5746.0,1322.0,n/e,n/e,n/e,n/e,2647.0,2022-11-19,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9289.0,n/e,5746.0,1320.0,n/e,n/e,n/e,n/e,2474.0,2022-11-19,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9133.0,n/e,5746.0,1308.0,n/e,n/e,n/e,n/e,2411.0,2022-11-19,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8449.0,n/e,5722.0,1328.0,n/e,n/e,n/e,n/e,2346.0,2022-11-20,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8164.0,n/e,5722.0,1300.0,n/e,n/e,n/e,n/e,2308.0,2022-11-20,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8005.0,n/e,5724.0,1298.0,n/e,n/e,n/e,n/e,2304.0,2022-11-20,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7928.0,n/e,5724.0,1298.0,n/e,n/e,n/e,n/e,2342.0,2022-11-20,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7911.0,n/e,5723.0,1307.0,n/e,n/e,n/e,n/e,2354.0,2022-11-20,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8163.0,n/e,5723.0,1320.0,n/e,n/e,n/e,n/e,2405.0,2022-11-20,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8468.0,n/e,5723.0,1335.0,n/e,n/e,n/e,n/e,2407.0,2022-11-20,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8843.0,n/e,5721.0,1341.0,n/e,n/e,n/e,n/e,2404.0,2022-11-20,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8904.0,n/e,5722.0,1338.0,n/e,n/e,n/e,n/e,2425.0,2022-11-20,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8973.0,n/e,5724.0,1344.0,n/e,n/e,n/e,n/e,2469.0,2022-11-20,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9097.0,n/e,5726.0,1341.0,n/e,n/e,n/e,n/e,2428.0,2022-11-20,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9102.0,n/e,5727.0,1340.0,n/e,n/e,n/e,n/e,2339.0,2022-11-20,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9163.0,n/e,5727.0,1342.0,n/e,n/e,n/e,n/e,2273.0,2022-11-20,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9077.0,n/e,5726.0,1317.0,n/e,n/e,n/e,n/e,2297.0,2022-11-20,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9435.0,n/e,5726.0,1314.0,n/e,n/e,n/e,n/e,2298.0,2022-11-20,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9554.0,n/e,5726.0,1297.0,n/e,n/e,n/e,n/e,2421.0,2022-11-20,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9697.0,n/e,5725.0,1356.0,n/e,n/e,n/e,n/e,2515.0,2022-11-20,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9829.0,n/e,5727.0,1355.0,n/e,n/e,n/e,n/e,2580.0,2022-11-20,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9968.0,n/e,5726.0,1336.0,n/e,n/e,n/e,n/e,2603.0,2022-11-20,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9953.0,n/e,5727.0,1332.0,n/e,n/e,n/e,n/e,2702.0,2022-11-20,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9770.0,n/e,5726.0,1339.0,n/e,n/e,n/e,n/e,2709.0,2022-11-20,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9629.0,n/e,5728.0,1342.0,n/e,n/e,n/e,n/e,2813.0,2022-11-20,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9447.0,n/e,5728.0,1321.0,n/e,n/e,n/e,n/e,2908.0,2022-11-20,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9013.0,n/e,5728.0,1309.0,n/e,n/e,n/e,n/e,2901.0,2022-11-20,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8540.0,n/e,5729.0,1299.0,n/e,n/e,n/e,n/e,2603.0,2022-11-21,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8462.0,n/e,5729.0,1299.0,n/e,n/e,n/e,n/e,2517.0,2022-11-21,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8323.0,n/e,5729.0,1320.0,n/e,n/e,n/e,n/e,2416.0,2022-11-21,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8326.0,n/e,5729.0,1319.0,n/e,n/e,n/e,n/e,2333.0,2022-11-21,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8329.0,n/e,5728.0,1339.0,n/e,n/e,n/e,n/e,2429.0,2022-11-21,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8997.0,n/e,5728.0,1394.0,n/e,n/e,n/e,n/e,2365.0,2022-11-21,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10008.0,n/e,5727.0,1482.0,n/e,n/e,n/e,n/e,2378.0,2022-11-21,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10475.0,n/e,5727.0,1504.0,n/e,n/e,n/e,n/e,2427.0,2022-11-21,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10465.0,n/e,5727.0,1498.0,n/e,n/e,n/e,n/e,2376.0,2022-11-21,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10626.0,n/e,5728.0,1510.0,n/e,n/e,n/e,n/e,2287.0,2022-11-21,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10649.0,n/e,5729.0,1526.0,n/e,n/e,n/e,n/e,2223.0,2022-11-21,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10513.0,n/e,5728.0,1507.0,n/e,n/e,n/e,n/e,2223.0,2022-11-21,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10513.0,n/e,5728.0,1543.0,n/e,n/e,n/e,n/e,2253.0,2022-11-21,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10486.0,n/e,5729.0,1604.0,n/e,n/e,n/e,n/e,2234.0,2022-11-21,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10698.0,n/e,5729.0,1606.0,n/e,n/e,n/e,n/e,2322.0,2022-11-21,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10773.0,n/e,5729.0,1624.0,n/e,n/e,n/e,n/e,2441.0,2022-11-21,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10693.0,n/e,5728.0,1640.0,n/e,n/e,n/e,n/e,2473.0,2022-11-21,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10846.0,n/e,5730.0,1637.0,n/e,n/e,n/e,n/e,2470.0,2022-11-21,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10808.0,n/e,5731.0,1639.0,n/e,n/e,n/e,n/e,2449.0,2022-11-21,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10745.0,n/e,5730.0,1637.0,n/e,n/e,n/e,n/e,2411.0,2022-11-21,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10338.0,n/e,5729.0,1612.0,n/e,n/e,n/e,n/e,2366.0,2022-11-21,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9843.0,n/e,5728.0,1551.0,n/e,n/e,n/e,n/e,2289.0,2022-11-21,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9417.0,n/e,5730.0,1388.0,n/e,n/e,n/e,n/e,2247.0,2022-11-21,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9124.0,n/e,5729.0,1374.0,n/e,n/e,n/e,n/e,2185.0,2022-11-21,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8205.0,n/e,5740.0,1385.0,n/e,n/e,n/e,n/e,1999.0,2022-11-22,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7773.0,n/e,5741.0,1370.0,n/e,n/e,n/e,n/e,2096.0,2022-11-22,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7616.0,n/e,5739.0,1365.0,n/e,n/e,n/e,n/e,2092.0,2022-11-22,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7598.0,n/e,5740.0,1360.0,n/e,n/e,n/e,n/e,2055.0,2022-11-22,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7595.0,n/e,5739.0,1362.0,n/e,n/e,n/e,n/e,2034.0,2022-11-22,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7946.0,n/e,5740.0,1366.0,n/e,n/e,n/e,n/e,1956.0,2022-11-22,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9349.0,n/e,5740.0,1382.0,n/e,n/e,n/e,n/e,1999.0,2022-11-22,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10172.0,n/e,5740.0,1412.0,n/e,n/e,n/e,n/e,2025.0,2022-11-22,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10381.0,n/e,5740.0,1408.0,n/e,n/e,n/e,n/e,1957.0,2022-11-22,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10402.0,n/e,5741.0,1404.0,n/e,n/e,n/e,n/e,1930.0,2022-11-22,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10459.0,n/e,5719.0,1415.0,n/e,n/e,n/e,n/e,1900.0,2022-11-22,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10407.0,n/e,5719.0,1397.0,n/e,n/e,n/e,n/e,2003.0,2022-11-22,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10405.0,n/e,5742.0,1420.0,n/e,n/e,n/e,n/e,2095.0,2022-11-22,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10331.0,n/e,5742.0,1432.0,n/e,n/e,n/e,n/e,2197.0,2022-11-22,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10350.0,n/e,5744.0,1459.0,n/e,n/e,n/e,n/e,2448.0,2022-11-22,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10347.0,n/e,5745.0,1501.0,n/e,n/e,n/e,n/e,2646.0,2022-11-22,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10383.0,n/e,5746.0,1511.0,n/e,n/e,n/e,n/e,2764.0,2022-11-22,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10365.0,n/e,5747.0,1527.0,n/e,n/e,n/e,n/e,2813.0,2022-11-22,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10309.0,n/e,5745.0,1528.0,n/e,n/e,n/e,n/e,2897.0,2022-11-22,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10211.0,n/e,5744.0,1530.0,n/e,n/e,n/e,n/e,3004.0,2022-11-22,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9988.0,n/e,5744.0,1531.0,n/e,n/e,n/e,n/e,3028.0,2022-11-22,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9561.0,n/e,5745.0,1515.0,n/e,n/e,n/e,n/e,3019.0,2022-11-22,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9102.0,n/e,5745.0,1481.0,n/e,n/e,n/e,n/e,3029.0,2022-11-22,SE
