MTU,Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),date,country
22:00 - 23:00,88.0,3964.0,11.0,1432.0,7804.0,193.0,n/e,n/e,n/e,52.0,,164.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,864.0,2020-07-27,PL
23:00 - 00:00,74.0,3465.0,11.0,1410.0,7014.0,193.0,n/e,n/e,n/e,0.0,,163.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,920.0,2020-07-27,PL
00:00 - 01:00,73.0,3571.0,11.0,1389.0,6860.0,193.0,n/e,n/e,n/e,0.0,,154.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1033.0,2020-07-28,PL
01:00 - 02:00,73.0,3666.0,11.0,1380.0,6894.0,193.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1155.0,2020-07-28,PL
02:00 - 03:00,73.0,3612.0,11.0,1380.0,6814.0,193.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1312.0,2020-07-28,PL
03:00 - 04:00,73.0,3493.0,11.0,1380.0,6814.0,193.0,n/e,n/e,n/e,0.0,,152.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1394.0,2020-07-28,PL
04:00 - 05:00,75.0,3332.0,11.0,1380.0,6813.0,193.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,4,n/e,n/e,1499.0,2020-07-28,PL
05:00 - 06:00,84.0,3352.0,12.0,1383.0,6811.0,193.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,21,n/e,n/e,1643.0,2020-07-28,PL
06:00 - 07:00,93.0,3726.0,11.0,1427.0,7556.0,193.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,121,n/e,n/e,1653.0,2020-07-28,PL
07:00 - 08:00,98.0,4343.0,11.0,1433.0,8420.0,193.0,n/e,n/e,n/e,0.0,,146.0,0.0,n/e,n/e,n/e,n/e,287,n/e,n/e,1270.0,2020-07-28,PL
08:00 - 09:00,98.0,5078.0,11.0,1428.0,8694.0,193.0,n/e,n/e,n/e,26.0,,151.0,46.0,n/e,n/e,n/e,n/e,514,n/e,n/e,940.0,2020-07-28,PL
09:00 - 10:00,98.0,4955.0,11.0,1395.0,9041.0,193.0,n/e,n/e,n/e,57.0,,161.0,53.0,n/e,n/e,n/e,n/e,751,n/e,n/e,871.0,2020-07-28,PL
10:00 - 11:00,98.0,4688.0,10.0,1389.0,9069.0,193.0,n/e,n/e,n/e,155.0,,168.0,52.0,n/e,n/e,n/e,n/e,939,n/e,n/e,1088.0,2020-07-28,PL
11:00 - 12:00,98.0,4495.0,10.0,1384.0,9172.0,193.0,n/e,n/e,n/e,289.0,,168.0,52.0,n/e,n/e,n/e,n/e,1078,n/e,n/e,1507.0,2020-07-28,PL
12:00 - 13:00,98.0,4079.0,13.0,1377.0,9382.0,193.0,n/e,n/e,n/e,344.0,,169.0,52.0,n/e,n/e,n/e,n/e,1183,n/e,n/e,1789.0,2020-07-28,PL
13:00 - 14:00,98.0,3940.0,16.0,1392.0,9360.0,193.0,n/e,n/e,n/e,265.0,,170.0,52.0,n/e,n/e,n/e,n/e,1150,n/e,n/e,2007.0,2020-07-28,PL
14:00 - 15:00,98.0,3852.0,16.0,1358.0,9140.0,193.0,n/e,n/e,n/e,295.0,,170.0,6.0,n/e,n/e,n/e,n/e,984,n/e,n/e,2140.0,2020-07-28,PL
15:00 - 16:00,98.0,3821.0,16.0,1356.0,9148.0,193.0,n/e,n/e,n/e,422.0,,169.0,0.0,n/e,n/e,n/e,n/e,784,n/e,n/e,2029.0,2020-07-28,PL
16:00 - 17:00,98.0,4103.0,17.0,1377.0,9157.0,193.0,n/e,n/e,n/e,415.0,,170.0,0.0,n/e,n/e,n/e,n/e,564,n/e,n/e,1661.0,2020-07-28,PL
17:00 - 18:00,98.0,4697.0,17.0,1417.0,8974.0,193.0,n/e,n/e,n/e,314.0,,172.0,0.0,n/e,n/e,n/e,n/e,342,n/e,n/e,1450.0,2020-07-28,PL
18:00 - 19:00,98.0,4455.0,17.0,1438.0,8891.0,193.0,n/e,n/e,n/e,255.0,,184.0,0.0,n/e,n/e,n/e,n/e,159,n/e,n/e,1471.0,2020-07-28,PL
19:00 - 20:00,98.0,3916.0,17.0,1416.0,8891.0,193.0,n/e,n/e,n/e,403.0,,181.0,0.0,n/e,n/e,n/e,n/e,31,n/e,n/e,1424.0,2020-07-28,PL
20:00 - 21:00,98.0,4123.0,17.0,1414.0,9198.0,193.0,n/e,n/e,n/e,230.0,,174.0,0.0,n/e,n/e,n/e,n/e,2,n/e,n/e,1259.0,2020-07-28,PL
21:00 - 22:00,98.0,4696.0,15.0,1419.0,8910.0,193.0,n/e,n/e,n/e,17.0,,168.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1280.0,2020-07-28,PL
22:00 - 23:00,87.0,4596.0,13.0,1419.0,7645.0,193.0,n/e,n/e,n/e,0.0,,166.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1236.0,2020-07-28,PL
23:00 - 00:00,74.0,4161.0,12.0,1401.0,6668.0,193.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1057.0,2020-07-28,PL
00:00 - 01:00,73.0,4044.0,11.0,1417.0,6464.0,193.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1127.0,2020-07-29,PL
01:00 - 02:00,73.0,4220.0,11.0,1428.0,6558.0,193.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1263.0,2020-07-29,PL
02:00 - 03:00,73.0,4140.0,11.0,1423.0,6565.0,193.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1314.0,2020-07-29,PL
03:00 - 04:00,73.0,4156.0,11.0,1426.0,6667.0,193.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1165.0,2020-07-29,PL
04:00 - 05:00,75.0,4065.0,11.0,1422.0,6692.0,193.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,4,n/e,n/e,1212.0,2020-07-29,PL
05:00 - 06:00,85.0,3510.0,11.0,1444.0,6695.0,193.0,n/e,n/e,n/e,0.0,,145.0,0.0,n/e,n/e,n/e,n/e,19,n/e,n/e,1117.0,2020-07-29,PL
06:00 - 07:00,92.0,3210.0,11.0,1464.0,7571.0,193.0,n/e,n/e,n/e,69.0,,137.0,0.0,n/e,n/e,n/e,n/e,122,n/e,n/e,1033.0,2020-07-29,PL
07:00 - 08:00,98.0,3410.0,10.0,1468.0,9065.0,193.0,n/e,n/e,n/e,10.0,,134.0,0.0,n/e,n/e,n/e,n/e,295,n/e,n/e,920.0,2020-07-29,PL
08:00 - 09:00,99.0,3906.0,11.0,1485.0,9583.0,193.0,n/e,n/e,n/e,0.0,,134.0,23.0,n/e,n/e,n/e,n/e,540,n/e,n/e,1005.0,2020-07-29,PL
09:00 - 10:00,99.0,3855.0,10.0,1479.0,9612.0,197.0,n/e,n/e,n/e,93.0,,134.0,49.0,n/e,n/e,n/e,n/e,803,n/e,n/e,1381.0,2020-07-29,PL
10:00 - 11:00,99.0,3618.0,11.0,1481.0,9619.0,195.0,n/e,n/e,n/e,98.0,,135.0,52.0,n/e,n/e,n/e,n/e,996,n/e,n/e,1718.0,2020-07-29,PL
11:00 - 12:00,99.0,3871.0,10.0,1484.0,9631.0,196.0,n/e,n/e,n/e,145.0,,132.0,30.0,n/e,n/e,n/e,n/e,1096,n/e,n/e,1872.0,2020-07-29,PL
12:00 - 13:00,99.0,4138.0,11.0,1476.0,9457.0,195.0,n/e,n/e,n/e,19.0,,136.0,3.0,n/e,n/e,n/e,n/e,1127,n/e,n/e,2066.0,2020-07-29,PL
13:00 - 14:00,99.0,3965.0,10.0,1480.0,9372.0,196.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,1086,n/e,n/e,2285.0,2020-07-29,PL
14:00 - 15:00,99.0,3618.0,10.0,1467.0,9257.0,196.0,n/e,n/e,n/e,0.0,,143.0,0.0,n/e,n/e,n/e,n/e,979,n/e,n/e,2427.0,2020-07-29,PL
15:00 - 16:00,99.0,3648.0,10.0,1473.0,9322.0,195.0,n/e,n/e,n/e,0.0,,141.0,0.0,n/e,n/e,n/e,n/e,829,n/e,n/e,2225.0,2020-07-29,PL
16:00 - 17:00,98.0,3657.0,10.0,1460.0,9347.0,191.0,n/e,n/e,n/e,0.0,,136.0,0.0,n/e,n/e,n/e,n/e,647,n/e,n/e,2067.0,2020-07-29,PL
17:00 - 18:00,98.0,3643.0,10.0,1468.0,9476.0,190.0,n/e,n/e,n/e,0.0,,150.0,0.0,n/e,n/e,n/e,n/e,418,n/e,n/e,1874.0,2020-07-29,PL
18:00 - 19:00,98.0,3978.0,10.0,1482.0,9406.0,191.0,n/e,n/e,n/e,26.0,,157.0,0.0,n/e,n/e,n/e,n/e,213,n/e,n/e,1539.0,2020-07-29,PL
19:00 - 20:00,98.0,4755.0,10.0,1461.0,9175.0,193.0,n/e,n/e,n/e,74.0,,157.0,0.0,n/e,n/e,n/e,n/e,42,n/e,n/e,1240.0,2020-07-29,PL
20:00 - 21:00,98.0,5157.0,11.0,1489.0,9020.0,193.0,n/e,n/e,n/e,80.0,,162.0,0.0,n/e,n/e,n/e,n/e,2,n/e,n/e,966.0,2020-07-29,PL
21:00 - 22:00,99.0,4743.0,11.0,1478.0,8547.0,193.0,n/e,n/e,n/e,10.0,,173.0,46.0,n/e,n/e,n/e,n/e,0,n/e,n/e,972.0,2020-07-29,PL
22:00 - 23:00,87.0,4248.0,11.0,1483.0,7304.0,195.0,n/e,n/e,n/e,66.0,,165.0,53.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1029.0,2020-07-29,PL
23:00 - 00:00,75.0,4251.0,11.0,1464.0,6646.0,192.0,n/e,n/e,n/e,10.0,,156.0,7.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1109.0,2020-07-29,PL
00:00 - 01:00,73.0,3882.0,11.0,1449.0,6388.0,193.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1206.0,2020-07-30,PL
01:00 - 02:00,73.0,3844.0,11.0,1418.0,6382.0,193.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1214.0,2020-07-30,PL
02:00 - 03:00,73.0,3856.0,11.0,1417.0,6394.0,194.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1228.0,2020-07-30,PL
03:00 - 04:00,73.0,3843.0,11.0,1416.0,6423.0,194.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1231.0,2020-07-30,PL
04:00 - 05:00,75.0,3626.0,11.0,1419.0,6384.0,194.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,1,n/e,n/e,1448.0,2020-07-30,PL
05:00 - 06:00,85.0,3404.0,11.0,1416.0,6394.0,195.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,23,n/e,n/e,1539.0,2020-07-30,PL
06:00 - 07:00,93.0,3727.0,11.0,1452.0,7200.0,196.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,139,n/e,n/e,1635.0,2020-07-30,PL
07:00 - 08:00,97.0,3834.0,11.0,1487.0,8516.0,196.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,381,n/e,n/e,1340.0,2020-07-30,PL
08:00 - 09:00,97.0,3883.0,11.0,1448.0,8722.0,195.0,n/e,n/e,n/e,27.0,,144.0,46.0,n/e,n/e,n/e,n/e,677,n/e,n/e,1501.0,2020-07-30,PL
09:00 - 10:00,97.0,3890.0,11.0,1458.0,8771.0,200.0,n/e,n/e,n/e,57.0,,144.0,53.0,n/e,n/e,n/e,n/e,941,n/e,n/e,2003.0,2020-07-30,PL
10:00 - 11:00,97.0,3741.0,10.0,1445.0,8849.0,200.0,n/e,n/e,n/e,25.0,,154.0,53.0,n/e,n/e,n/e,n/e,1178,n/e,n/e,2322.0,2020-07-30,PL
11:00 - 12:00,97.0,3671.0,10.0,1430.0,8865.0,196.0,n/e,n/e,n/e,87.0,,156.0,7.0,n/e,n/e,n/e,n/e,1358,n/e,n/e,2528.0,2020-07-30,PL
12:00 - 13:00,97.0,3706.0,10.0,1412.0,8824.0,198.0,n/e,n/e,n/e,76.0,,136.0,0.0,n/e,n/e,n/e,n/e,1425,n/e,n/e,2611.0,2020-07-30,PL
13:00 - 14:00,97.0,3788.0,10.0,1430.0,8620.0,197.0,n/e,n/e,n/e,103.0,,134.0,0.0,n/e,n/e,n/e,n/e,1352,n/e,n/e,2553.0,2020-07-30,PL
14:00 - 15:00,97.0,4106.0,10.0,1432.0,8185.0,191.0,n/e,n/e,n/e,1.0,,132.0,0.0,n/e,n/e,n/e,n/e,1204,n/e,n/e,2696.0,2020-07-30,PL
15:00 - 16:00,97.0,3926.0,11.0,1433.0,8253.0,190.0,n/e,n/e,n/e,0.0,,131.0,0.0,n/e,n/e,n/e,n/e,996,n/e,n/e,2673.0,2020-07-30,PL
16:00 - 17:00,97.0,3968.0,13.0,1432.0,8277.0,188.0,n/e,n/e,n/e,0.0,,129.0,0.0,n/e,n/e,n/e,n/e,722,n/e,n/e,2542.0,2020-07-30,PL
17:00 - 18:00,97.0,4149.0,15.0,1434.0,8262.0,187.0,n/e,n/e,n/e,0.0,,135.0,0.0,n/e,n/e,n/e,n/e,429,n/e,n/e,2304.0,2020-07-30,PL
18:00 - 19:00,97.0,4733.0,15.0,1433.0,8405.0,189.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,188,n/e,n/e,1829.0,2020-07-30,PL
19:00 - 20:00,97.0,5126.0,15.0,1425.0,8775.0,190.0,n/e,n/e,n/e,18.0,,152.0,0.0,n/e,n/e,n/e,n/e,33,n/e,n/e,1412.0,2020-07-30,PL
20:00 - 21:00,97.0,5113.0,15.0,1345.0,8976.0,193.0,n/e,n/e,n/e,73.0,,170.0,46.0,n/e,n/e,n/e,n/e,1,n/e,n/e,1320.0,2020-07-30,PL
21:00 - 22:00,97.0,4775.0,15.0,1400.0,8312.0,192.0,n/e,n/e,n/e,170.0,,169.0,53.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1193.0,2020-07-30,PL
22:00 - 23:00,88.0,4207.0,14.0,1455.0,7043.0,193.0,n/e,n/e,n/e,272.0,,145.0,52.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1147.0,2020-07-30,PL
23:00 - 00:00,77.0,3933.0,14.0,1427.0,6430.0,195.0,n/e,n/e,n/e,10.0,,135.0,7.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1124.0,2020-07-30,PL
00:00 - 01:00,73.0,3944.0,15.0,1378.0,6027.0,195.0,n/e,n/e,n/e,0.0,,130.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1162.0,2020-07-31,PL
01:00 - 02:00,73.0,3984.0,15.0,1361.0,6018.0,195.0,n/e,n/e,n/e,0.0,,129.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1129.0,2020-07-31,PL
02:00 - 03:00,73.0,4097.0,15.0,1374.0,6057.0,196.0,n/e,n/e,n/e,0.0,,130.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1176.0,2020-07-31,PL
03:00 - 04:00,73.0,4252.0,15.0,1374.0,6068.0,196.0,n/e,n/e,n/e,0.0,,129.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1187.0,2020-07-31,PL
04:00 - 05:00,75.0,4108.0,15.0,1375.0,6074.0,196.0,n/e,n/e,n/e,0.0,,130.0,0.0,n/e,n/e,n/e,n/e,4,n/e,n/e,1324.0,2020-07-31,PL
05:00 - 06:00,85.0,3858.0,15.0,1373.0,6029.0,197.0,n/e,n/e,n/e,0.0,,130.0,0.0,n/e,n/e,n/e,n/e,17,n/e,n/e,1426.0,2020-07-31,PL
06:00 - 07:00,92.0,4064.0,15.0,1408.0,6635.0,198.0,n/e,n/e,n/e,0.0,,128.0,0.0,n/e,n/e,n/e,n/e,107,n/e,n/e,1567.0,2020-07-31,PL
07:00 - 08:00,97.0,4138.0,15.0,1423.0,7799.0,198.0,n/e,n/e,n/e,0.0,,129.0,0.0,n/e,n/e,n/e,n/e,274,n/e,n/e,1345.0,2020-07-31,PL
08:00 - 09:00,97.0,3960.0,15.0,1428.0,7985.0,197.0,n/e,n/e,n/e,0.0,,137.0,0.0,n/e,n/e,n/e,n/e,525,n/e,n/e,1485.0,2020-07-31,PL
09:00 - 10:00,97.0,3801.0,15.0,1436.0,8074.0,197.0,n/e,n/e,n/e,53.0,,134.0,0.0,n/e,n/e,n/e,n/e,779,n/e,n/e,1706.0,2020-07-31,PL
10:00 - 11:00,97.0,3860.0,14.0,1438.0,8182.0,197.0,n/e,n/e,n/e,60.0,,153.0,0.0,n/e,n/e,n/e,n/e,958,n/e,n/e,1816.0,2020-07-31,PL
11:00 - 12:00,97.0,3892.0,14.0,1435.0,8178.0,197.0,n/e,n/e,n/e,74.0,,156.0,22.0,n/e,n/e,n/e,n/e,1125,n/e,n/e,1820.0,2020-07-31,PL
12:00 - 13:00,99.0,3941.0,14.0,1434.0,8164.0,197.0,n/e,n/e,n/e,128.0,,148.0,26.0,n/e,n/e,n/e,n/e,1256,n/e,n/e,1815.0,2020-07-31,PL
13:00 - 14:00,98.0,3955.0,14.0,1433.0,8129.0,197.0,n/e,n/e,n/e,17.0,,147.0,26.0,n/e,n/e,n/e,n/e,1255,n/e,n/e,1871.0,2020-07-31,PL
14:00 - 15:00,98.0,3854.0,14.0,1429.0,7942.0,197.0,n/e,n/e,n/e,0.0,,147.0,3.0,n/e,n/e,n/e,n/e,1163,n/e,n/e,1867.0,2020-07-31,PL
15:00 - 16:00,98.0,3882.0,14.0,1429.0,8033.0,194.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,959,n/e,n/e,1719.0,2020-07-31,PL
16:00 - 17:00,98.0,4015.0,14.0,1421.0,7979.0,193.0,n/e,n/e,n/e,0.0,,147.0,0.0,n/e,n/e,n/e,n/e,737,n/e,n/e,1668.0,2020-07-31,PL
17:00 - 18:00,98.0,4063.0,14.0,1417.0,7951.0,193.0,n/e,n/e,n/e,0.0,,141.0,0.0,n/e,n/e,n/e,n/e,462,n/e,n/e,1478.0,2020-07-31,PL
18:00 - 19:00,98.0,4409.0,14.0,1427.0,8033.0,193.0,n/e,n/e,n/e,103.0,,141.0,0.0,n/e,n/e,n/e,n/e,195,n/e,n/e,1288.0,2020-07-31,PL
19:00 - 20:00,98.0,5338.0,14.0,1478.0,8166.0,192.0,n/e,n/e,n/e,190.0,,148.0,0.0,n/e,n/e,n/e,n/e,35,n/e,n/e,1014.0,2020-07-31,PL
20:00 - 21:00,98.0,5372.0,14.0,1459.0,7973.0,194.0,n/e,n/e,n/e,300.0,,159.0,34.0,n/e,n/e,n/e,n/e,2,n/e,n/e,849.0,2020-07-31,PL
21:00 - 22:00,89.0,5126.0,12.0,1463.0,7547.0,194.0,n/e,n/e,n/e,244.0,,163.0,39.0,n/e,n/e,n/e,n/e,0,n/e,n/e,905.0,2020-07-31,PL
22:00 - 23:00,77.0,4576.0,11.0,1430.0,6756.0,195.0,n/e,n/e,n/e,173.0,,143.0,39.0,n/e,n/e,n/e,n/e,0,n/e,n/e,998.0,2020-07-31,PL
23:00 - 00:00,65.0,4188.0,12.0,1393.0,5932.0,193.0,n/e,n/e,n/e,9.0,,136.0,5.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1015.0,2020-07-31,PL
00:00 - 01:00,60.0,3729.0,12.0,1380.0,5920.0,191.0,n/e,n/e,n/e,0.0,,125.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,956.0,2020-08-01,PL
01:00 - 02:00,45.0,3756.0,12.0,1383.0,5896.0,193.0,n/e,n/e,n/e,0.0,,125.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,866.0,2020-08-01,PL
02:00 - 03:00,45.0,3637.0,12.0,1378.0,5973.0,197.0,n/e,n/e,n/e,0.0,,124.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,828.0,2020-08-01,PL
03:00 - 04:00,45.0,3586.0,12.0,1376.0,6074.0,197.0,n/e,n/e,n/e,0.0,,124.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,741.0,2020-08-01,PL
04:00 - 05:00,45.0,3598.0,12.0,1377.0,6229.0,194.0,n/e,n/e,n/e,0.0,,124.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,653.0,2020-08-01,PL
05:00 - 06:00,45.0,3578.0,12.0,1376.0,6111.0,194.0,n/e,n/e,n/e,0.0,,125.0,0.0,n/e,n/e,n/e,n/e,3,n/e,n/e,621.0,2020-08-01,PL
06:00 - 07:00,45.0,3562.0,12.0,1380.0,6558.0,195.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,89,n/e,n/e,415.0,2020-08-01,PL
07:00 - 08:00,45.0,3752.0,12.0,1442.0,7051.0,195.0,n/e,n/e,n/e,0.0,,123.0,0.0,n/e,n/e,n/e,n/e,295,n/e,n/e,237.0,2020-08-01,PL
08:00 - 09:00,45.0,3741.0,11.0,1440.0,7483.0,195.0,n/e,n/e,n/e,0.0,,131.0,0.0,n/e,n/e,n/e,n/e,550,n/e,n/e,216.0,2020-08-01,PL
09:00 - 10:00,45.0,3816.0,11.0,1445.0,7633.0,195.0,n/e,n/e,n/e,0.0,,137.0,45.0,n/e,n/e,n/e,n/e,816,n/e,n/e,233.0,2020-08-01,PL
10:00 - 11:00,45.0,3772.0,11.0,1471.0,7791.0,195.0,n/e,n/e,n/e,33.0,,137.0,51.0,n/e,n/e,n/e,n/e,1007,n/e,n/e,261.0,2020-08-01,PL
11:00 - 12:00,45.0,3725.0,11.0,1453.0,7763.0,195.0,n/e,n/e,n/e,86.0,,137.0,51.0,n/e,n/e,n/e,n/e,1146,n/e,n/e,306.0,2020-08-01,PL
12:00 - 13:00,45.0,3734.0,11.0,1430.0,7684.0,195.0,n/e,n/e,n/e,42.0,,146.0,51.0,n/e,n/e,n/e,n/e,1249,n/e,n/e,331.0,2020-08-01,PL
13:00 - 14:00,45.0,3695.0,11.0,1426.0,7426.0,195.0,n/e,n/e,n/e,4.0,,151.0,51.0,n/e,n/e,n/e,n/e,1242,n/e,n/e,370.0,2020-08-01,PL
14:00 - 15:00,45.0,3732.0,11.0,1427.0,7100.0,195.0,n/e,n/e,n/e,0.0,,149.0,6.0,n/e,n/e,n/e,n/e,1129,n/e,n/e,391.0,2020-08-01,PL
15:00 - 16:00,45.0,3770.0,12.0,1425.0,6964.0,194.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,946,n/e,n/e,436.0,2020-08-01,PL
16:00 - 17:00,45.0,3974.0,13.0,1429.0,6608.0,195.0,n/e,n/e,n/e,0.0,,151.0,0.0,n/e,n/e,n/e,n/e,716,n/e,n/e,407.0,2020-08-01,PL
17:00 - 18:00,45.0,4090.0,13.0,1428.0,6554.0,194.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,434,n/e,n/e,400.0,2020-08-01,PL
18:00 - 19:00,45.0,4207.0,13.0,1425.0,6390.0,196.0,n/e,n/e,n/e,0.0,,154.0,0.0,n/e,n/e,n/e,n/e,161,n/e,n/e,393.0,2020-08-01,PL
19:00 - 20:00,45.0,4252.0,13.0,1400.0,6496.0,196.0,n/e,n/e,n/e,70.0,,157.0,0.0,n/e,n/e,n/e,n/e,12,n/e,n/e,405.0,2020-08-01,PL
20:00 - 21:00,45.0,4282.0,13.0,1435.0,6587.0,196.0,n/e,n/e,n/e,80.0,,159.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,495.0,2020-08-01,PL
21:00 - 22:00,45.0,4313.0,13.0,1415.0,6422.0,196.0,n/e,n/e,n/e,10.0,,156.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,762.0,2020-08-01,PL
22:00 - 23:00,45.0,3978.0,13.0,1408.0,5984.0,195.0,n/e,n/e,n/e,0.0,,124.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1042.0,2020-08-01,PL
23:00 - 00:00,45.0,3154.0,14.0,1378.0,5473.0,196.0,n/e,n/e,n/e,0.0,,124.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1412.0,2020-08-01,PL
00:00 - 01:00,45.0,2694.0,14.0,1371.0,5369.0,196.0,n/e,n/e,n/e,0.0,,122.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1451.0,2020-08-02,PL
01:00 - 02:00,45.0,2645.0,14.0,1375.0,5381.0,196.0,n/e,n/e,n/e,0.0,,119.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1301.0,2020-08-02,PL
02:00 - 03:00,45.0,2719.0,14.0,1381.0,5487.0,196.0,n/e,n/e,n/e,0.0,,119.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1172.0,2020-08-02,PL
03:00 - 04:00,45.0,3128.0,13.0,1380.0,5653.0,196.0,n/e,n/e,n/e,0.0,,119.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1010.0,2020-08-02,PL
04:00 - 05:00,45.0,3081.0,13.0,1374.0,5668.0,196.0,n/e,n/e,n/e,0.0,,119.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,898.0,2020-08-02,PL
05:00 - 06:00,45.0,2804.0,13.0,1373.0,5646.0,196.0,n/e,n/e,n/e,0.0,,120.0,0.0,n/e,n/e,n/e,n/e,5,n/e,n/e,846.0,2020-08-02,PL
06:00 - 07:00,45.0,2595.0,13.0,1386.0,5487.0,196.0,n/e,n/e,n/e,0.0,,120.0,0.0,n/e,n/e,n/e,n/e,120,n/e,n/e,729.0,2020-08-02,PL
07:00 - 08:00,45.0,2677.0,13.0,1416.0,5547.0,195.0,n/e,n/e,n/e,0.0,,119.0,0.0,n/e,n/e,n/e,n/e,364,n/e,n/e,503.0,2020-08-02,PL
08:00 - 09:00,45.0,2714.0,13.0,1416.0,5883.0,192.0,n/e,n/e,n/e,0.0,,117.0,0.0,n/e,n/e,n/e,n/e,622,n/e,n/e,243.0,2020-08-02,PL
09:00 - 10:00,45.0,2798.0,13.0,1421.0,6074.0,190.0,n/e,n/e,n/e,0.0,,121.0,0.0,n/e,n/e,n/e,n/e,828,n/e,n/e,177.0,2020-08-02,PL
10:00 - 11:00,45.0,3102.0,13.0,1405.0,6119.0,193.0,n/e,n/e,n/e,0.0,,119.0,0.0,n/e,n/e,n/e,n/e,960,n/e,n/e,121.0,2020-08-02,PL
11:00 - 12:00,45.0,2936.0,13.0,1382.0,6118.0,193.0,n/e,n/e,n/e,70.0,,120.0,0.0,n/e,n/e,n/e,n/e,1086,n/e,n/e,114.0,2020-08-02,PL
